path edges,path latency,path latency relative,received data,cum received data,path throughput,hop count,path efficiency,path user ratio,switch count,mission data transfer,mission data transfer time
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019874831602848152,0.8965508630898851,10073627719.431208,2014731300431.9756,2014725543.8862414,1,0.8965508630898851,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019875129186469498,0.8965430018561642,10073627340.268742,2024804927772.2444,2014725468.0537484,1,0.8965430018561643,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987542683398049,0.8965351282470796,10073626960.47877,2034878554732.7231,2014725392.095754,1,0.8965351282470796,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987572452847134,0.8965272426065612,10073626580.075811,2044952181312.799,2014725316.0151622,1,0.8965272426065612,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987602225304654,0.8965193452785061,10073626199.074371,2055025807511.8735,2014725239.8148742,1,0.8965193452785063,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019876319990826,0.8965114366067568,10073625817.488916,2065099433329.3625,2014725163.4977832,1,0.8965114366067567,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987661772494617,0.8965035169350745,10073625435.333885,2075173058764.6963,2014725087.066777,1,0.8965035169350744,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019876915438561113,0.896495586607118,10073625052.623693,2085246683817.32,2014725010.5247388,1,0.8964955866071183,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987721311484364,0.8964876459664206,10073624669.37272,2095320308486.6926,2014724933.8745441,1,0.8964876459664206,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019877510736986424,0.8964796953563641,10073624285.595316,2105393932772.2878,2014724857.1190631,1,0.8964796953563641,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987780828820307,0.8964717351201572,10073623901.305796,2115467556673.5938,2014724780.2611592,1,0.8964717351201573,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019878105751729234,0.8964637656008125,10073623516.518438,2125541180190.1123,2014724703.3036876,1,0.8964637656008126,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987840311082372,0.8964557871411221,10073623131.2475,2135614803321.3596,2014724626.2494998,1,0.896455787141122,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019878700348769575,0.8964478000836342,10073622745.507189,2145688426066.867,2014724549.1014378,1,0.8964478000836343,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987899744887516,0.8964398047706322,10073622359.311678,2155762048426.1787,2014724471.8623357,1,0.8964398047706322,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987929439447526,0.8964318015441092,10073621972.675114,2165835670398.8538,2014724394.5350227,1,0.8964318015441092,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019879591168932145,0.8964237907457456,10073621585.611595,2175909291984.4653,2014724317.122319,1,0.8964237907457457,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01987988775563667,0.8964157727168873,10073621198.135181,2185982913182.6003,2014724239.6270363,1,0.8964157727168872,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019880184138009346,0.8964077477985217,10073620810.259895,2196056533992.8604,2014724162.051979,1,0.8964077477985216,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988048029950141,0.8963997163312547,10073620421.999718,2206130154414.8604,2014724084.3999436,1,0.8963997163312547,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019880776223595884,0.8963916786552892,10073620033.368587,2216203774448.229,2014724006.6737175,1,0.8963916786552891,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019881071893808663,0.8963836351104016,10073619644.380402,2226277394092.6094,2014723928.8760803,1,0.8963836351104016,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019881367293689556,0.89637558603592,10073619255.049017,2236351013347.658,2014723851.0098033,1,0.8963755860359202,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019881662406823354,0.896367531770701,10073618865.388235,2246424632213.0464,2014723773.077647,1,0.8963675317707008,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988195721683089,0.8963594726531066,10073618475.411821,2256498250688.458,2014723695.0823643,1,0.8963594726531066,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988225170737006,0.8963514090209842,10073618085.133495,2266571868773.592,2014723617.026699,1,0.8963514090209843,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019882545862136898,0.8963433412116426,10073617694.566929,2276645486468.159,2014723538.9133859,1,0.8963433412116426,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019882839664866606,0.8963352695618313,10073617303.72574,2286719103771.885,2014723460.7451482,1,0.8963352695618312,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019883133099334607,0.8963271944077151,10073616912.623505,2296792720684.5083,2014723382.5247009,1,0.8963271944077154,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019883426149357515,0.8963191160848585,10073616521.273748,2306866337205.7817,2014723304.2547498,1,0.8963191160848585,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988371879879425,0.8963110349281967,10073616129.689945,2316939953335.4717,2014723225.937989,1,0.8963110349281967,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019884011031547008,0.896302951272019,10073615737.885515,2327013569073.3574,2014723147.5771031,1,0.8963029512720189,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988430283156227,0.8962948654499455,10073615345.873833,2337087184419.231,2014723069.1747665,1,0.8962948654499456,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988459418283183,0.8962867777949052,10073614953.668219,2347160799372.899,2014722990.7336438,1,0.8962867777949053,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019884885069393836,0.8962786886391148,10073614561.281935,2357234413934.1807,2014722912.256387,1,0.8962786886391148,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019885175475333732,0.896270598314058,10073614168.728195,2367308028102.909,2014722833.745639,1,0.896270598314058,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.0198854653847853,0.8962625071504643,10073613776.020155,2377381641878.929,2014722755.204031,1,0.8962625071504643,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019885754781931612,0.896254415478286,10073613383.170916,2387455255262.1,2014722676.6341832,1,0.8962544154782861,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988604365100606,0.8962463236266816,10073612990.19352,2397528868252.2935,2014722598.038704,1,0.8962463236266814,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988633197629333,0.8962382319239879,10073612597.100958,2407602480849.3945,2014722519.4201915,1,0.8962382319239881,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019886619742130345,0.8962301406977085,10073612203.906155,2417676093053.301,2014722440.781231,1,0.8962301406977085,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019886906932907254,0.8962220502744841,10073611810.621984,2427749704863.923,2014722362.1243968,1,0.8962220502744842,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019887193533068413,0.8962139609800786,10073611417.261257,2437823316281.184,2014722283.4522514,1,0.8962139609800786,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019887479527113325,0.8962058731393546,10073611023.836723,2447896927305.021,2014722204.7673447,1,0.8962058731393547,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988776489959758,0.8961977870762564,10073610630.361076,2457970537935.382,2014722126.0722153,1,0.8961977870762563,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988804963513385,0.8961897031137865,10073610236.846943,2468044148172.2285,2014722047.3693886,1,0.8961897031137867,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988833371839277,0.8961816215739891,10073609843.306889,2478117758015.5356,2014721968.6613777,1,0.8961816215739892,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019888617134103934,0.8961735427779273,10073609449.75342,2488191367465.2886,2014721889.950684,1,0.8961735427779276,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019888899867056747,0.8961654670456655,10073609056.198978,2498264976521.488,2014721811.2397957,1,0.8961654670456655,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019889181902101427,0.8961573946962472,10073608662.655935,2508338585184.1436,2014721732.531187,1,0.8961573946962472,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019889463224149882,0.896149326047679,10073608269.13661,2518412193453.2803,2014721653.827322,1,0.896149326047679,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01988974381817661,0.8961412614169086,10073607875.653242,2528485801328.933,2014721575.1306484,1,0.8961412614169088,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019890023669219624,0.896133201119807,10073607482.218016,2538559408811.1514,2014721496.443603,1,0.896133201119807,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019890302762381334,0.8961251454711486,10073607088.843044,2548633015899.994,2014721417.7686088,1,0.8961251454711485,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019890581082829463,0.8961170947845917,10073606695.540373,2558706622595.534,2014721339.1080747,1,0.8961170947845917,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989085861579789,0.8961090493726617,10073606302.32198,2568780228897.8564,2014721260.464396,1,0.8961090493726617,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019891135346587555,0.896101009546731,10073605909.199774,2578853834807.056,2014721181.8399549,1,0.896101009546731,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019891411260567322,0.8960929756170011,10073605516.1856,2588927440323.2417,2014721103.2371202,1,0.8960929756170011,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989168634317484,0.896084947892483,10073605123.29123,2599001045446.533,2014721024.6582458,1,0.8960849478924829,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019891960579917413,0.896076926680981,10073604730.528357,2609074650177.0615,2014720946.1056714,1,0.8960769266809812,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989223395637281,0.8960689122890733,10073604337.908619,2619148254514.97,2014720867.5817237,1,0.8960689122890734,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019892506458190143,0.8960609050220945,10073603945.443573,2629221858460.414,2014720789.0887146,1,0.8960609050220946,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019892778071090706,0.8960529051841178,10073603553.144705,2639295462013.5586,2014720710.628941,1,0.8960529051841177,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019893048780868762,0.8960449130779369,10073603161.02343,2649369065174.5815,2014720632.204686,1,0.8960449130779369,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019893318573392417,0.8960369290050493,10073602769.09109,2659442667943.673,2014720553.8182178,1,0.8960369290050493,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019893587434604364,0.8960289532656395,10073602377.358953,2669516270321.0312,2014720475.4717908,1,0.8960289532656395,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019893855350522766,0.8960209861585596,10073601985.838215,2679589872306.8696,2014720397.167643,1,0.8960209861585595,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019894122307241982,0.8960130279813151,10073601594.539993,2689663473901.4097,2014720318.9079986,1,0.8960130279813151,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019894388290933412,0.8960050790300466,10073601203.475338,2699737075104.885,2014720240.6950676,1,0.8960050790300464,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019894653287846238,0.8959971395995119,10073600812.655212,2709810675917.54,2014720162.5310426,1,0.8959971395995119,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019894917284308235,0.8959892099830734,10073600422.090515,2719884276339.6304,2014720084.418103,1,0.8959892099830733,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019895180266726507,0.8959812904726773,10073600031.79206,2729957876371.4224,2014720006.3584123,1,0.8959812904726773,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019895442221588247,0.8959733813588403,10073599641.770592,2740031476013.193,2014719928.3541183,1,0.8959733813588403,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019895703135461518,0.8959654829306327,10073599252.036772,2750105075265.23,2014719850.4073544,1,0.8959654829306328,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989596299499597,0.8959575954756636,10073598862.601185,2760178674127.8306,2014719772.520237,1,0.8959575954756634,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989622178692357,0.8959497192800617,10073598473.474342,2770252272601.305,2014719694.6948686,1,0.8959497192800618,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019896479498059345,0.8959418546284652,10073598084.66667,2780325870685.9717,2014719616.9333339,1,0.8959418546284654,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019896736115302092,0.8959340018040017,10073597696.18852,2790399468382.16,2014719539.237704,1,0.8959340018040016,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019896991625635102,0.8959261610882755,10073597308.050165,2800473065690.21,2014719461.610033,1,0.8959261610882754,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019897246016126836,0.8959183327613534,10073596920.261795,2810546662610.472,2014719384.052359,1,0.8959183327613534,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989749927393164,0.8959105171017473,10073596532.83352,2820620259143.3057,2014719306.5667043,1,0.8959105171017472,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989775138629043,0.8959027143864003,10073596145.775377,2830693855289.0815,2014719229.1550756,1,0.8959027143864003,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019898002340531344,0.8958949248906752,10073595759.097311,2840767451048.178,2014719151.8194623,1,0.8958949248906752,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989825212407044,0.895887148888335,10073595372.809193,2850841046420.988,2014719074.5618386,1,0.8958871488883349,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019898500724412356,0.8958793866515339,10073594986.920815,2860914641407.9087,2014718997.384163,1,0.895879386651534,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019898748129150927,0.8958716384508002,10073594601.441874,2870988236009.3506,2014718920.2883747,1,0.8958716384508002,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989899432596986,0.8958639045550235,10073594216.382006,2881061830225.733,2014718843.276401,1,0.8958639045550236,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019899239302643368,0.895856185231442,10073593831.750748,2891135424057.4834,2014718766.3501496,1,0.895856185231442,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019899483047036766,0.8958484807456276,10073593447.557558,2901209017505.041,2014718689.5115116,1,0.8958484807456275,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01989972554710712,0.8958407913614728,10073593063.811813,2911282610568.8525,2014718612.7623627,1,0.8958407913614728,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019899966790903847,0.8958331173411794,10073592680.52281,2921356203249.3755,2014718536.104562,1,0.8958331173411795,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990020676656929,0.8958254589452443,10073592297.699757,2931429795547.075,2014718459.5399513,1,0.8958254589452441,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019900445462339343,0.8958178164324472,10073591915.351776,2941503387462.427,2014718383.0703552,1,0.8958178164324471,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019900682866544003,0.8958101900598376,10073591533.487917,2951576978995.915,2014718306.6975834,1,0.8958101900598376,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990091896760797,0.895802580082724,10073591152.117134,2961650570148.032,2014718230.4234269,1,0.8958025800827241,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019901153754051177,0.8957949867546595,10073590771.2483,2971724160919.281,2014718154.24966,1,0.8957949867546595,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019901387214489363,0.895787410327433,10073590390.89021,2981797751310.1714,2014718078.178042,1,0.8957874103274333,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019901619337634624,0.8957798510510543,10073590011.051558,2991871341321.2227,2014718002.2103114,1,0.8957798510510542,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019901850112295935,0.8957723091737454,10073589631.740973,3001944930952.9634,2014717926.3481946,1,0.8957723091737454,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019902079527379685,0.8957647849419261,10073589252.966984,3012018520205.93,2014717850.5933967,1,0.8957647849419262,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019902307571890182,0.8957572786002069,10073588874.738043,3022092109080.668,2014717774.9476085,1,0.895757278600207,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019902534234930172,0.8957497903913753,10073588497.062511,3032165697577.731,2014717699.4125023,1,0.8957497903913753,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990275950570134,0.8957423205563836,10073588119.948668,3042239285697.6797,2014717623.9897335,1,0.8957423205563836,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990298337350479,0.8957348693343425,10073587743.404705,3052312873441.0845,2014717548.680941,1,0.8957348693343424,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019903205827741535,0.8957274369625081,10073587367.438723,3062386460808.523,2014717473.4877446,1,0.8957274369625082,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019903426857912958,0.8957200236762733,10073586992.05875,3072460047800.582,2014717398.41175,1,0.8957200236762732,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019903646453621263,0.895712629709154,10073586617.272715,3082533634417.855,2014717323.4545429,1,0.895712629709154,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019903864604569964,0.8957052552927847,10073586243.088463,3092607220660.943,2014717248.6176925,1,0.8957052552927847,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019904081300564293,0.8956979006569062,10073585869.51376,3102680806530.4565,2014717173.902752,1,0.8956979006569065,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990429653151162,0.8956905660293563,10073585496.55628,3112754392027.0127,2014717099.311256,1,0.8956905660293563,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990451028742196,0.8956832516360592,10073585124.223606,3122827977151.2363,2014717024.8447213,1,0.8956832516360593,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019904722558408257,0.895675957701021,10073584752.523241,3132901561903.76,2014716950.5046482,1,0.8956759577010212,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990493333468689,0.8956686844463156,10073584381.4626,3142975146285.222,2014716876.29252,1,0.8956686844463159,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019905142606578035,0.8956614320920805,10073584011.049013,3153048730296.2715,2014716802.2098026,1,0.8956614320920804,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019905350364506035,0.8956542008565049,10073583641.289717,3163122313937.561,2014716728.2579434,1,0.8956542008565049,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019905556598999813,0.8956469909558243,10073583272.19187,3173195897209.753,2014716654.438374,1,0.8956469909558245,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990576130069318,0.8956398026043115,10073582903.762533,3183269480113.515,2014716580.7525067,1,0.8956398026043114,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990596446032525,0.8956326360142683,10073582536.008696,3193343062649.524,2014716507.201739,1,0.8956326360142683,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019906166068740752,0.8956254913960184,10073582168.937243,3203416644818.461,2014716433.7874484,1,0.8956254913960183,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990636611689037,0.8956183689579004,10073581802.554985,3213490226621.016,2014716360.510997,1,0.8956183689579003,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019906564595831077,0.8956112689062602,10073581436.86864,3223563808057.8843,2014716287.3737283,1,0.8956112689062601,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019906761496726447,0.8956041914454432,10073581071.884844,3233637389129.7695,2014716214.3769689,1,0.8956041914454433,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019906956810846962,0.8955971367777911,10073580707.610142,3243710969837.38,2014716141.5220284,1,0.8955971367777911,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019907150529570313,0.8955901051036296,10073580344.050991,3253784550181.431,2014716068.8101983,1,0.8955901051036296,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019907342644381685,0.8955830966212672,10073579981.21377,3263858130162.6445,2014715996.242754,1,0.8955830966212673,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019907533146874032,0.8955761115269866,10073579619.10476,3273931709781.7495,2014715923.820952,1,0.8955761115269866,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019907722028748347,0.8955691500150396,10073579257.730164,3284005289039.48,2014715851.5460327,1,0.8955691500150398,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990790928181391,0.8955622122776391,10073578897.096092,3294078867936.5757,2014715779.4192185,1,0.8955622122776392,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019908094897988567,0.895555298504958,10073578537.208576,3304152446473.784,2014715707.4417152,1,0.895555298504958,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019908278869298926,0.8955484088851202,10073578178.073553,3314226024651.858,2014715635.6147106,1,0.8955484088851202,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990846118788063,0.8955415436041969,10073577819.69688,3324299602471.555,2014715563.939376,1,0.8955415436041969,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019908641845978528,0.8955347028462,10073577462.084328,3334373179933.639,2014715492.4168656,1,0.8955347028461998,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019908820835946917,0.8955278867930809,10073577105.241575,3344446757038.881,2014715421.048315,1,0.8955278867930808,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019908998150249723,0.8955210956247225,10073576749.174221,3354520333788.055,2014715349.834844,1,0.8955210956247226,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990917378146071,0.8955143295189372,10073576393.88778,3364593910181.943,2014715278.777556,1,0.8955143295189372,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990934772226364,0.8955075886514605,10073576039.387674,3374667486221.3306,2014715207.8775349,1,0.8955075886514604,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.01990951996545244,0.89550087319595,10073575685.679249,3384741061907.01,2014715137.1358497,1,0.89550087319595,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019909690503931383,0.8954941833239789,10073575332.767757,3394814637239.778,2014715066.5535514,1,0.895494183323979,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019909859330715214,0.8954875192050348,10073574980.658373,3404888212220.436,2014714996.1316745,1,0.8954875192050349,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019910026438929314,0.8954808810065139,10073574629.356182,3414961786849.7925,2014714925.8712363,1,0.8954808810065141,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019910191821809788,0.8954742688937216,10073574278.866186,3425035361128.658,2014714855.7732372,1,0.8954742688937217,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019910355472703627,0.8954676830298662,10073573929.193304,3435108935057.852,2014714785.8386607,1,0.8954676830298661,1.0,,,
"[('V_0_0', 'V_0_1'), ('V_0_1', 'V_0_2')]",0.019910517385068802,0.8954611235760567,10073573580.34237,3445182508638.194,2014714716.0684738,1,0.8954611235760566,1.0,,,
