path edges,path latency,path latency relative,received data,cum received data,path throughput,hop count,path efficiency,path user ratio,switch count,mission data transfer,mission data transfer time
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019858524923876786,0.8969674427437239,10073654430.732935,1440534245964.144,2014730886.146587,1,0.896967442743724,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01985879099994343,0.8969608447939428,10073654212.610329,1450607900176.7544,2014730842.5220656,1,0.8969608447939427,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01985905809064828,0.8969542155901569,10073653993.905327,1460681554170.6594,2014730798.7810655,1,0.8969542155901571,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.0198593261801336,0.8969475554385873,10073653774.63563,1470755207945.2952,2014730754.927126,1,0.8969475554385875,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019859595252492004,0.8969408646467752,10073653554.81902,1480828861500.114,2014730710.9638038,1,0.8969408646467752,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019859865291767486,0.89693414352356,10073653334.473328,1490902514834.5874,2014730666.8946655,1,0.8969341435235602,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019860136281956504,0.8969273923790593,10073653113.616459,1500976167948.2039,2014730622.7232919,1,0.8969273923790593,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019860408207009066,0.896920611524642,10073652892.266375,1511049820840.4702,2014730578.453275,1,0.8969206115246421,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986068105082981,0.8969138012729095,10073652670.4411,1521123473510.9111,2014730534.08822,1,0.8969138012729093,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986095479727911,0.8969069619376691,10073652448.15872,1531197125959.07,2014730489.631744,1,0.8969069619376688,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019861229430174147,0.8969000938339136,10073652225.437376,1541270778184.5073,2014730445.0874753,1,0.8969000938339138,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019861504933289996,0.896893197277797,10073652002.29527,1551344430186.8027,2014730400.4590542,1,0.896893197277797,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019861781290360765,0.8968862725866121,10073651778.750662,1561418081965.5532,2014730355.7501323,1,0.896886272586612,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986205848508065,0.8968793200787654,10073651554.821863,1571491733520.375,2014730310.9643726,1,0.8968793200787654,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986233650110507,0.8968723400737566,10073651330.52724,1581565384850.902,2014730266.1054482,1,0.8968723400737566,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019862615322051747,0.8968653328921535,10073651105.885221,1591639035956.7874,2014730221.1770444,1,0.8968653328921533,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019862894931501854,0.8968582988555683,10073650880.914278,1601712686837.7017,2014730176.1828556,1,0.8968582988555682,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019863175313001073,0.8968512382866352,10073650655.63293,1611786337493.3345,2014730131.1265862,1,0.8968512382866353,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019863456450060754,0.8968441515089873,10073650430.059763,1621859987923.3943,2014730086.0119526,1,0.8968441515089873,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019863738326159015,0.8968370388472304,10073650204.213394,1631933638127.6077,2014730040.8426788,1,0.8968370388472303,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019864020924741845,0.8968299006269227,10073649978.1125,1642007288105.7202,2014729995.6225,1,0.8968299006269226,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019864304229224253,0.8968227371745485,10073649751.775797,1652080937857.4958,2014729950.3551593,1,0.8968227371745485,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019864588222991357,0.8968155488174959,10073649525.222055,1662154587382.718,2014729905.0444112,1,0.8968155488174959,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019864872889399546,0.8968083358840335,10073649298.47008,1672228236681.188,2014729859.694016,1,0.8968083358840335,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986515821177758,0.8968010987032844,10073649071.538727,1682301885752.7266,2014729814.3077455,1,0.8968010987032845,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986544417342772,0.8967938376052046,10073648844.446892,1692375534597.1733,2014729768.8893783,1,0.8967938376052046,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019865730757626855,0.8967865529205586,10073648617.213509,1702449183214.387,2014729723.4427018,1,0.8967865529205584,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986601794762765,0.8967792449808939,10073648389.857557,1712522831604.2444,2014729677.9715114,1,0.8967792449808938,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019866305726659664,0.8967719141185191,10073648162.39805,1722596479766.6426,2014729632.47961,1,0.8967719141185193,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986659407793046,0.8967645606664799,10073647934.854042,1732670127701.4966,2014729586.9708085,1,0.8967645606664799,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.0198668829846268,0.8967571849585331,10073647707.24462,1742743775408.741,2014729541.4489238,1,0.8967571849585332,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019867172429915723,0.8967497873291242,10073647479.588905,1752817422888.33,2014729495.917781,1,0.8967497873291241,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019867462396945704,0.8967423681133637,10073647251.906061,1762891070140.236,2014729450.3812122,1,0.8967423681133638,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019867752868847788,0.8967349276470008,10073647024.215279,1772964717164.4512,2014729404.8430557,1,0.8967349276470007,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019868043828736727,0.8967274662664023,10073646796.53578,1783038363960.9868,2014729359.307156,1,0.8967274662664022,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986833525971213,0.8967199843085261,10073646568.886814,1793112010529.8738,2014729313.7773628,1,0.8967199843085261,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019868627144859576,0.8967124821108986,10073646341.287666,1803185656871.1614,2014729268.2575333,1,0.8967124821108986,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019868919467251764,0.8967049600115901,10073646113.757645,1813259302984.9192,2014729222.751529,1,0.89670496001159,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986921220994968,0.8966974183491898,10073645886.31609,1823332948871.235,2014729177.263218,1,0.8966974183491899,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01986950535600368,0.8966898574627832,10073645658.982359,1833406594530.2175,2014729131.7964718,1,0.8966898574627831,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019869798888454693,0.8966822776919264,10073645431.775843,1843480239961.9932,2014729086.3551686,1,0.8966822776919264,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019870092790335303,0.8966746793766239,10073645204.71595,1853553885166.7092,2014729040.94319,1,0.896674679376624,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019870387044670926,0.8966670628573027,10073644977.822111,1863627530144.5312,2014728995.5644221,1,0.8966670628573026,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019870681634480934,0.8966594284747876,10073644751.113781,1873701174895.645,2014728950.2227561,1,0.8966594284747877,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019870976542779806,0.8966517765702811,10073644524.610426,1883774819420.2554,2014728904.9220853,1,0.896651776570281,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987127175257824,0.8966441074853337,10073644298.331543,1893848463718.5872,2014728859.6663086,1,0.8966441074853337,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987156724688433,0.8966364215618235,10073644072.29663,1903922107790.8835,2014728814.4593263,1,0.8966364215618235,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987186300870465,0.8966287191419313,10073643846.525219,1913995751637.4087,2014728769.3050437,1,0.8966287191419313,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987215902104546,0.8966210005681167,10073643621.036842,1924069395258.4456,2014728724.2073684,1,0.8966210005681168,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019872455266913773,0.8966132661830922,10073643395.851048,1934143038654.2966,2014728679.1702094,1,0.8966132661830922,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019872751729318516,0.8966055163298022,10073643170.987398,1944216681825.284,2014728634.1974797,1,0.8966055163298022,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019873048391271683,0.8965977513513969,10073642946.465467,1954290324771.7495,2014728589.2930934,1,0.8965977513513969,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019873345235789444,0.8965899715912081,10073642722.30484,1964363967494.0542,2014728544.460968,1,0.8965899715912081,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019873642245893285,0.8965821773927265,10073642498.5251,1974437609992.5793,2014728499.7050202,1,0.8965821773927264,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987393940461113,0.8965743690995772,10073642275.14585,1984511252267.7253,2014728455.0291698,1,0.8965743690995772,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019874236694978446,0.8965665470554957,10073642052.186687,1994584894319.9119,2014728410.4373374,1,0.8965665470554955,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987453410003946,0.8965587116043032,10073641829.667223,2004658536149.579,2014728365.9334445,1,0.8965587116043033,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019874831602848152,0.8965508630898851,10073641607.607065,2014732177757.186,2014728321.521413,1,0.8965508630898851,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019875129186469498,0.8965430018561642,10073641386.025826,2024805819143.212,2014728277.2051651,1,0.8965430018561643,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987542683398049,0.8965351282470796,10073641164.943117,2034879460308.155,2014728232.9886234,1,0.8965351282470796,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987572452847134,0.8965272426065612,10073640944.378553,2044953101252.5337,2014728188.8757107,1,0.8965272426065612,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987602225304654,0.8965193452785061,10073640724.351738,2055026741976.8853,2014728144.8703475,1,0.8965193452785063,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019876319990826,0.8965114366067568,10073640504.882286,2065100382481.7676,2014728100.976457,1,0.8965114366067567,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987661772494617,0.8965035169350745,10073640285.989792,2075174022767.7573,2014728057.1979585,1,0.8965035169350744,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019876915438561113,0.896495586607118,10073640067.693857,2085247662835.4512,2014728013.5387714,1,0.8964955866071183,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987721311484364,0.8964876459664206,10073639850.014067,2095321302685.465,2014727970.0028133,1,0.8964876459664206,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019877510736986424,0.8964796953563641,10073639632.970003,2105394942318.4353,2014727926.5940006,1,0.8964796953563641,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987780828820307,0.8964717351201572,10073639416.581236,2115468581735.0164,2014727883.3162472,1,0.8964717351201573,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019878105751729234,0.8964637656008125,10073639200.867327,2125542220935.8838,2014727840.1734653,1,0.8964637656008126,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987840311082372,0.8964557871411221,10073638985.847822,2135615859921.7317,2014727797.1695645,1,0.896455787141122,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019878700348769575,0.8964478000836342,10073638771.54226,2145689498693.274,2014727754.308452,1,0.8964478000836343,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987899744887516,0.8964398047706322,10073638557.970154,2155763137251.2441,2014727711.5940309,1,0.8964398047706322,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987929439447526,0.8964318015441092,10073638345.151012,2165836775596.395,2014727669.0302024,1,0.8964318015441092,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019879591168932145,0.8964237907457456,10073638133.10432,2175910413729.4995,2014727626.6208642,1,0.8964237907457457,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01987988775563667,0.8964157727168873,10073637921.849546,2185984051651.3489,2014727584.3699093,1,0.8964157727168872,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019880184138009346,0.8964077477985217,10073637711.406132,2196057689362.7551,2014727542.2812264,1,0.8964077477985216,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988048029950141,0.8963997163312547,10073637501.793516,2206131326864.549,2014727500.3587031,1,0.8963997163312547,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019880776223595884,0.8963916786552892,10073637293.031092,2216204964157.58,2014727458.6062183,1,0.8963916786552891,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019881071893808663,0.8963836351104016,10073637085.138243,2226278601242.7183,2014727417.0276484,1,0.8963836351104016,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019881367293689556,0.89637558603592,10073636878.134329,2236352238120.8525,2014727375.6268659,1,0.8963755860359202,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019881662406823354,0.896367531770701,10073636672.038675,2246425874792.891,2014727334.407735,1,0.8963675317707008,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988195721683089,0.8963594726531066,10073636466.870586,2256499511259.7617,2014727293.3741174,1,0.8963594726531066,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988225170737006,0.8963514090209842,10073636262.649332,2266573147522.411,2014727252.5298665,1,0.8963514090209843,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019882545862136898,0.8963433412116426,10073636059.39416,2276646783581.805,2014727211.8788319,1,0.8963433412116426,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019882839664866606,0.8963352695618313,10073635857.124277,2286720419438.9297,2014727171.4248555,1,0.8963352695618312,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019883133099334607,0.8963271944077151,10073635655.858866,2296794055094.7886,2014727131.1717732,1,0.8963271944077154,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019883426149357515,0.8963191160848585,10073635455.617071,2306867690550.4053,2014727091.1234143,1,0.8963191160848585,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988371879879425,0.8963110349281967,10073635256.418003,2316941325806.823,2014727051.2836006,1,0.8963110349281967,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019884011031547008,0.896302951272019,10073635058.280735,2327014960865.104,2014727011.656147,1,0.8963029512720189,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988430283156227,0.8962948654499455,10073634861.224302,2337088595726.328,2014726972.2448604,1,0.8962948654499456,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988459418283183,0.8962867777949052,10073634665.267706,2347162230391.5957,2014726933.0535412,1,0.8962867777949053,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019884885069393836,0.8962786886391148,10073634470.429901,2357235864862.026,2014726894.0859802,1,0.8962786886391148,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019885175475333732,0.896270598314058,10073634276.729803,2367309499138.7554,2014726855.3459606,1,0.896270598314058,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.0198854653847853,0.8962625071504643,10073634084.186285,2377383133222.9414,2014726816.837257,1,0.8962625071504643,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019885754781931612,0.896254415478286,10073633892.818178,2387456767115.7593,2014726778.5636356,1,0.8962544154782861,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988604365100606,0.8962463236266816,10073633702.644266,2397530400818.404,2014726740.5288532,1,0.8962463236266814,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988633197629333,0.8962382319239879,10073633513.683285,2407604034332.087,2014726702.736657,1,0.8962382319239881,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019886619742130345,0.8962301406977085,10073633325.953928,2417677667658.041,2014726665.1907856,1,0.8962301406977085,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019886906932907254,0.8962220502744841,10073633139.474836,2427751300797.516,2014726627.8949673,1,0.8962220502744842,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019887193533068413,0.8962139609800786,10073632954.264597,2437824933751.781,2014726590.8529193,1,0.8962139609800786,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019887479527113325,0.8962058731393546,10073632770.341759,2447898566522.1226,2014726554.0683517,1,0.8962058731393547,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988776489959758,0.8961977870762564,10073632587.724802,2457972199109.847,2014726517.5449605,1,0.8961977870762563,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988804963513385,0.8961897031137865,10073632406.432165,2468045831516.2793,2014726481.286433,1,0.8961897031137867,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988833371839277,0.8961816215739891,10073632226.482224,2478119463742.7617,2014726445.2964447,1,0.8961816215739892,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019888617134103934,0.8961735427779273,10073632047.893303,2488193095790.6553,2014726409.5786605,1,0.8961735427779276,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019888899867056747,0.8961654670456655,10073631870.683664,2498266727661.339,2014726374.1367328,1,0.8961654670456655,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019889181902101427,0.8961573946962472,10073631694.871523,2508340359356.2104,2014726338.9743047,1,0.8961573946962472,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019889463224149882,0.896149326047679,10073631520.47502,2518413990876.6855,2014726304.0950038,1,0.896149326047679,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01988974381817661,0.8961412614169086,10073631347.51224,2528487622224.1978,2014726269.5024478,1,0.8961412614169088,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019890023669219624,0.896133201119807,10073631176.001213,2538561253400.1987,2014726235.2002425,1,0.896133201119807,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019890302762381334,0.8961251454711486,10073631005.959892,2548634884406.1587,2014726201.1919785,1,0.8961251454711485,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019890581082829463,0.8961170947845917,10073630837.406183,2558708515243.5645,2014726167.4812367,1,0.8961170947845917,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989085861579789,0.8961090493726617,10073630670.35791,2568782145913.923,2014726134.071582,1,0.8961090493726617,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019891135346587555,0.896101009546731,10073630504.832836,2578855776418.7554,2014726100.9665673,1,0.896101009546731,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019891411260567322,0.8960929756170011,10073630340.84866,2588929406759.604,2014726068.1697319,1,0.8960929756170011,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989168634317484,0.896084947892483,10073630178.423004,2599003036938.027,2014726035.6846008,1,0.8960849478924829,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019891960579917413,0.896076926680981,10073630017.573427,2609076666955.6006,2014726003.5146854,1,0.8960769266809812,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989223395637281,0.8960689122890733,10073629858.317417,2619150296813.918,2014725971.6634834,1,0.8960689122890734,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019892506458190143,0.8960609050220945,10073629700.672377,2629223926514.5903,2014725940.1344752,1,0.8960609050220946,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019892778071090706,0.8960529051841178,10073629544.655651,2639297556059.246,2014725908.9311302,1,0.8960529051841177,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019893048780868762,0.8960449130779369,10073629390.284502,2649371185449.531,2014725878.0569005,1,0.8960449130779369,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019893318573392417,0.8960369290050493,10073629237.576113,2659444814687.1064,2014725847.5152225,1,0.8960369290050493,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019893587434604364,0.8960289532656395,10073629086.547596,2669518443773.654,2014725817.3095193,1,0.8960289532656395,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019893855350522766,0.8960209861585596,10073628937.215984,2679592072710.87,2014725787.4431968,1,0.8960209861585595,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019894122307241982,0.8960130279813151,10073628789.598227,2689665701500.4683,2014725757.9196453,1,0.8960130279813151,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019894388290933412,0.8960050790300466,10073628643.711195,2699739330144.179,2014725728.742239,1,0.8960050790300464,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019894653287846238,0.8959971395995119,10073628499.571678,2709812958643.7515,2014725699.9143357,1,0.8959971395995119,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019894917284308235,0.8959892099830734,10073628357.196384,2719886587000.9478,2014725671.439277,1,0.8959892099830733,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019895180266726507,0.8959812904726773,10073628216.601934,2729960215217.55,2014725643.320387,1,0.8959812904726773,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019895442221588247,0.8959733813588403,10073628077.804873,2740033843295.3545,2014725615.5609746,1,0.8959733813588403,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019895703135461518,0.8959654829306327,10073627940.821644,2750107471236.1763,2014725588.1643288,1,0.8959654829306328,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989596299499597,0.8959575954756636,10073627805.668615,2760181099041.8447,2014725561.133723,1,0.8959575954756634,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989622178692357,0.8959497192800617,10073627672.362066,2770254726714.2065,2014725534.4724133,1,0.8959497192800618,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019896479498059345,0.8959418546284652,10073627540.918182,2780328354255.125,2014725508.1836364,1,0.8959418546284654,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019896736115302092,0.8959340018040017,10073627411.353058,2790401981666.478,2014725482.2706115,1,0.8959340018040016,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019896991625635102,0.8959261610882755,10073627283.682701,2800475608950.1606,2014725456.7365403,1,0.8959261610882754,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019897246016126836,0.8959183327613534,10073627157.92303,2810549236108.084,2014725431.5846062,1,0.8959183327613534,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989749927393164,0.8959105171017473,10073627034.089859,2820622863142.174,2014725406.8179717,1,0.8959105171017472,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989775138629043,0.8959027143864003,10073626912.198917,2830696490054.373,2014725382.4397836,1,0.8959027143864003,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019898002340531344,0.8958949248906752,10073626792.265835,2840770116846.6387,2014725358.453167,1,0.8958949248906752,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.01989825212407044,0.895887148888335,10073626674.306145,2850843743520.945,2014725334.861229,1,0.8958871488883349,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019898500724412356,0.8958793866515339,10073626558.335283,2860917370079.28,2014725311.6670566,1,0.895879386651534,1.0,,,
"[('V_0_2', 'V_0_1'), ('V_0_1', 'V_0_0')]",0.019898748129150927,0.8958716384508002,10073626444.36859,2870990996523.6484,2014725288.8737178,1,0.8958716384508002,1.0,,,
